"","Scenario","MelhorEstrategia","CasoInteresse","sNPVProfit1RegretPerc","Lever","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aPopulation","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalProfitMargin","aNormalCapacityUtilization","aWeightOnSupplyLine","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"222",150,49,0,0.0110053715792935,37,0.102522101223702,0.390205825619632,64527.3746066669,0.00102963938845089,0.642294170046807,125828.886645952,0.282501846633386,1.48215850130538,-2.31552428680006,-8.45895483943634,0.826226471777889,3.41511863124208,0.138729397930787,0.734068776879925,0.86502515736036,1.36376472444739,0.142083226713003,-0.0504421713603661,4.64332815043745,3687874.80035448,2.81921251215041,0.349566977860406,12.3456217126921,0.0399562937149312,-4.68006958008278,0.621229600363481,0.683171488763765,0.576783598239999,0.073042445803294,0.107884406329249,0.108350500867236,0.141722637058818,0.413546959540615,0.185377645395667,0.30366910892427,0.898777957180235,1.02572828475687,1.65116663358296
"223",151,31,0,0.199193951752238,37,0.387049364087055,0.274401832880685,88416.816970217,0.00284113789784722,0.430157173447195,182863.021855286,0.345623269205535,0.903880795467412,-2.75783590509556,-5.12995155086741,0.748605065428768,3.61829402868985,0.111087541016866,0.756749902028008,0.683668231323827,1.19097674609162,0.269796815287264,-0.137251120498637,6.70790709069115,4292869.2040639,1.04586963218637,0.360247674363665,9.15739143990213,0.0223968905612128,-4.91450210026465,0.384578538119257,0.577541578947566,0.983281506046187,0.42565124318935,0.11964900003199,0.0835076768388972,0.137482658080058,0.370137950022565,0.151429801974969,0.311847801081161,1.74220998354554,1.05381679686062,1.43580040855294
"224",152,2,1,0.255172735477843,37,0.0937999479083422,0.834964677502867,66411.7248528637,0.00559993439232465,0.976242608722067,224077.994522203,0.295988449349243,0.806611781746615,-3.9377217033878,-4.20096181008033,0.807156989588053,1.77494607385132,0.144940838440321,0.816651788072893,0.7113287701644,1.27330004070769,0.186148360617226,-0.0606987430395093,6.87827657520538,2997696.99547207,2.24851622140501,0.344171345206443,11.2728983550216,0.0249737587071335,-2.20667680918705,0.466734563936898,0.649547964297235,0.727194361814763,0.749547000855673,0.149252793902531,0.0784299701985437,0.128508497950039,0.317816471550229,0.187972115232755,0.340720392522379,1.28858285128754,2.40132246830501,1.32315441022273
"225",152,8,1,0.255172735477843,37,0.0937999479083422,0.834964677502867,66411.7248528637,0.00559993439232465,0.976242608722067,224077.994522203,0.295988449349243,0.806611781746615,-3.9377217033878,-4.20096181008033,0.807156989588053,1.77494607385132,0.144940838440321,0.816651788072893,0.7113287701644,1.27330004070769,0.186148360617226,-0.0606987430395093,6.87827657520538,2997696.99547207,2.24851622140501,0.344171345206443,11.2728983550216,0.0249737587071335,-2.20667680918705,0.466734563936898,0.649547964297235,0.727194361814763,0.749547000855673,0.149252793902531,0.0784299701985437,0.128508497950039,0.317816471550229,0.187972115232755,0.340720392522379,1.28858285128754,2.40132246830501,1.32315441022273
"226",152,14,1,0.255172735477843,37,0.0937999479083422,0.834964677502867,66411.7248528637,0.00559993439232465,0.976242608722067,224077.994522203,0.295988449349243,0.806611781746615,-3.9377217033878,-4.20096181008033,0.807156989588053,1.77494607385132,0.144940838440321,0.816651788072893,0.7113287701644,1.27330004070769,0.186148360617226,-0.0606987430395093,6.87827657520538,2997696.99547207,2.24851622140501,0.344171345206443,11.2728983550216,0.0249737587071335,-2.20667680918705,0.466734563936898,0.649547964297235,0.727194361814763,0.749547000855673,0.149252793902531,0.0784299701985437,0.128508497950039,0.317816471550229,0.187972115232755,0.340720392522379,1.28858285128754,2.40132246830501,1.32315441022273
"227",153,43,0,0.019892020874783,37,0.41281298123952,0.803761129963677,28094.3015889497,0.000276091593566816,1.0830238289421,264838.628863834,0.280916935280984,0.962632604956161,-4.38150116860401,-8.0636785017699,0.999284315744881,4.26705297184177,0.165039738237392,0.925756515608518,0.672170375379501,1.16231991872541,0.329362778271025,-0.0859085336211138,2.96087881183485,3032889.81680875,2.20552180341678,0.26416713828221,8.68304581415141,0.0172162062329784,-5.24695218374487,0.451458280006831,0.552681570017012,0.9084250667796,0.942143283057958,0.10500137099647,0.145694910569233,0.144794220769545,0.404886772341677,0.218069869033992,0.374408801820991,1.33888267502283,1.22815358262477,0.563175974533276
"228",154,13,1,0.449741384127171,37,0.477020296992773,0.28370616306318,99467.29613145,0.00240030801663408,0.812563786526909,110289.956495941,0.292207300792361,0.811870300349547,-4.07304058173206,-8.29649015826173,0.984556561082019,2.82211357247201,0.170797727693338,0.928316452071071,0.741648415299133,1.39816620978527,0.148983645374537,-0.0626131284168223,6.58781922061462,1526624.64844063,2.25311206274666,0.502502166105434,9.91293389850762,0.0345271729926268,-4.47022060467396,0.582127552361624,0.44504036532715,0.383586111124605,0.562031707863789,0.0628658164759399,0.0893094621754717,0.0843278035348048,0.338822455074562,0.175201211758103,0.284358183371672,1.51967751006277,0.870655953767814,1.62394702794615
"229",155,13,1,0.35372514000598,37,0.491447992018036,0.625238226107322,71977.164213662,0.00244097960829036,1.2018327193422,261447.466702711,0.354356507386692,1.05464525093208,-3.88309595818166,-8.27380851881579,0.757559542801348,2.39931411647354,0.132013659911579,0.877668169474578,0.880516039622598,1.29710107074352,0.287338929435937,-0.114975498928339,5.43588062063791,4307372.75926396,1.34550686488394,0.535448498012032,14.6547031760565,0.0179036120307477,-5.91578254350461,0.12009938084454,0.783578526934143,0.148193106465042,0.963582148137502,0.137499014074332,0.0830711361883441,0.0611957678955514,0.36711367219048,0.160775156452873,0.35904684697378,1.82213348549155,1.66694760786345,0.605889168182213
"230",156,31,0,0.210086717224647,37,0.293139682794611,0.980026707290672,76534.9350603647,0.00448500887118978,1.43848811443115,94632.3218186849,0.330727714001987,0.740953976823948,-4.92402016484644,-7.40394731498323,0.749971224842826,4.08473136462271,0.147198370770435,0.708661585597088,0.54140785545751,0.673628971388098,0.372887610948237,-0.115814280699706,7.33262289825943,2098449.46283614,1.17543176213512,0.547679809277412,8.88518561908277,0.0410052060615659,-4.24169765895233,0.650048374644667,0.00958324530511163,0.2771185360651,0.173214156521717,0.126328231352963,0.114390934811323,0.119647051579086,0.352952524070471,0.174333043637598,0.310627735695639,0.579546287244395,1.96265713556706,2.01409449135165
"231",157,31,0,0.0807681071598649,37,0.455322331821003,0.29587686589337,81085.3036682529,0.000696928575276397,1.36016870330507,116700.819214681,0.351446206289256,1.36588778297417,-3.31372700084001,-6.39194531700574,0.940133011602098,1.51241554623004,0.101330545300618,0.800803658303223,0.950443439416704,1.04664368839236,0.24232267276122,-0.110591699680663,4.35814874022617,3610911.17794742,2.09393247751985,0.550421453108545,7.03857678202912,0.0268260008194096,-2.5051720707817,0.521901688596478,0.694899124333169,0.165062377684517,0.148651341691148,0.109121962488978,0.0726978926029988,0.148768738917774,0.415966509324271,0.155511032629962,0.399329326301231,0.997583564091334,2.33676961382037,2.09915724434825
"232",158,13,1,0.424328355840168,37,0.238664040785671,0.0500509925722145,63273.4223215084,0.00304961029310944,1.15015279315098,72096.7554625927,0.338047227474744,0.730768673969433,-2.15281307481229,-11.2452788618859,0.947068897722173,3.57569877487142,0.178545046998886,0.991237363167689,0.647644865526818,0.644598324780818,0.16835193686391,-0.0788361036501592,5.11930810653139,2073631.21564966,1.30845992235001,0.467748191220686,6.89790332627017,0.0406270675607957,-2.79115118431859,0.774418305592623,0.119366671034368,0.937958112050546,0.431904874112224,0.0744739601969486,0.131626103471266,0.103064285588334,0.363150809166027,0.150603399350279,0.326113791490765,1.39208046996337,2.15659023848356,1.86166249635034
"233",159,49,0,0.13831678244323,37,0.4291922208524,0.332623770151986,68123.0223716702,0.00461085043372354,0.758564148415113,110031.765359464,0.252226437458012,1.42135711124633,-5.99972210590728,-6.73782906578854,0.92468792917626,2.75515634856303,0.164384772608639,0.895202522415319,0.848441851854441,0.557886613322189,0.24578119727259,-0.138339225319563,3.29292723783874,3020848.44746045,2.0722886155732,0.242086212334223,6.91620960728032,0.0402350790125008,-5.42301556295715,0.847591450860898,0.211871110933134,0.344650818204973,0.759887133024167,0.12805182879942,0.0898749051168561,0.114255450358498,0.350131842611404,0.161078212307068,0.318892672461341,2.22782467502125,2.20886432072362,2.35093374829239
"234",160,2,1,0.410042340759055,37,0.108230831053263,0.456565649929689,61347.52618536,0.000598680557634216,0.629846927213948,210223.531180965,0.301635017628432,0.825472228049766,-4.24934630497359,-7.13993928262964,0.779677155827638,3.33233206863399,0.123421566316392,0.836707470915979,0.567835507842246,1.01835765275871,0.331858995252696,-0.146723213909194,6.03312812019722,3456045.35013903,2.58490904823644,0.233610703911167,13.0777615159284,0.0477714798215699,-5.48985779664945,0.295177012252039,0.206268045931356,0.0893906071735546,0.0244736371259205,0.104417291213758,0.120141000536038,0.0953105454675388,0.340754961793288,0.180368997749873,0.389978360796906,1.37181944590404,0.523964183087053,1.41497259173462
"235",160,8,1,0.410042340759055,37,0.108230831053263,0.456565649929689,61347.52618536,0.000598680557634216,0.629846927213948,210223.531180965,0.301635017628432,0.825472228049766,-4.24934630497359,-7.13993928262964,0.779677155827638,3.33233206863399,0.123421566316392,0.836707470915979,0.567835507842246,1.01835765275871,0.331858995252696,-0.146723213909194,6.03312812019722,3456045.35013903,2.58490904823644,0.233610703911167,13.0777615159284,0.0477714798215699,-5.48985779664945,0.295177012252039,0.206268045931356,0.0893906071735546,0.0244736371259205,0.104417291213758,0.120141000536038,0.0953105454675388,0.340754961793288,0.180368997749873,0.389978360796906,1.37181944590404,0.523964183087053,1.41497259173462
"236",160,14,1,0.410042340759055,37,0.108230831053263,0.456565649929689,61347.52618536,0.000598680557634216,0.629846927213948,210223.531180965,0.301635017628432,0.825472228049766,-4.24934630497359,-7.13993928262964,0.779677155827638,3.33233206863399,0.123421566316392,0.836707470915979,0.567835507842246,1.01835765275871,0.331858995252696,-0.146723213909194,6.03312812019722,3456045.35013903,2.58490904823644,0.233610703911167,13.0777615159284,0.0477714798215699,-5.48985779664945,0.295177012252039,0.206268045931356,0.0893906071735546,0.0244736371259205,0.104417291213758,0.120141000536038,0.0953105454675388,0.340754961793288,0.180368997749873,0.389978360796906,1.37181944590404,0.523964183087053,1.41497259173462
"237",161,13,1,0.295522467079453,37,0.476050500691868,0.701953174304217,35144.4451519346,0.000788101448372472,0.438689617178636,258529.559861247,0.34566316863129,1.16236187476199,-3.15086778217927,-9.35554785161279,0.863455735523137,3.19476193682989,0.102154741978506,0.984869177059154,0.572456702931668,0.760926409441745,0.295716156480485,-0.118792390883435,3.22429139390588,1565691.61929307,1.15581667100079,0.406988766508177,6.7790230088518,0.0327093874256049,-4.73173120402731,0.169882767359912,0.129679481377825,0.231807944291504,0.258287129948149,0.0574374146523187,0.147526731950347,0.0506590145295486,0.357344680539571,0.198993520978867,0.333264324895176,1.41553565085219,0.787486064897082,1.88303278069363
"238",162,13,1,0.492459823735178,37,0.305240545792505,0.907139296240639,65210.5664858245,0.00138105503280647,0.876786304289708,230903.061459194,0.262141759816732,1.40947077662102,-3.22220732125919,-4.75610718945973,0.781408567053382,2.18011010448332,0.110037929447251,0.95898767686775,0.936272450838587,1.46251054287422,0.341964579818887,-0.0674039634765359,7.42484534268733,4044585.04883456,2.61875022779452,0.541864230499603,11.4041879288619,0.0387680848764721,-5.33869709572755,0.398312266928656,0.54405834565172,0.551091188370483,0.621143408246571,0.0935782332716044,0.0570678597457008,0.135458611005452,0.29702560792109,0.159246684846788,0.301330967899133,1.55656566486571,1.48673328547439,1.30988037462571
"239",163,37,0,0,37,0.340018834908454,0.246517734630033,40640.6677365012,0.000563117637508549,1.14411458654911,78538.2901038203,0.277603846854763,1.44584374858416,-4.3499253251357,-4.02194411179982,0.835483314108918,3.45431349203107,0.136304691969301,0.839591712666326,0.89255016804731,1.2246167618339,0.291111563362938,-0.125540728593594,7.29294843729585,2356897.2651707,1.25641867127735,0.428408385551535,7.72768879671348,0.042279431655615,-4.99303413490765,0.50163651685731,0.609555396243231,0.782793221924221,0.292769993970869,0.114354861377622,0.0801298331784783,0.0608221989254234,0.298410197841498,0.212022261992708,0.393516812201333,1.7704467826987,2.04368404492616,2.31402996571049
"240",164,13,0,0.029549528812397,37,0.151435567356957,0.403359536617063,57351.6510976478,0.00297206246949965,1.59363216230704,115378.769700823,0.369937274774711,1.37198388571036,-3.45515844654758,-8.6448776039388,0.805994170544669,4.11567501784768,0.193551604174427,0.828694977657287,0.584887635335908,0.609521790904691,0.366969633932458,-0.0689654192846501,5.05197986798594,3006502.76276632,2.38546967269853,0.285916085938923,6.63867794661783,0.0363911552468781,-3.54765406074934,0.797212061078183,0.546506066613365,0.821568419430405,0.0145082995144185,0.144255357960588,0.06393209288863,0.132475232648314,0.368070333840325,0.17579003439282,0.356582388398075,1.72682946772412,0.91357561860102,2.29534082521033
"241",165,49,1,0.280322989619718,37,0.119438213910209,0.635980706089176,97095.0981442584,0.00221070276898798,0.724862960044527,139483.585220567,0.343663339810009,1.49208462253795,-5.66704545829911,-8.13042992478237,0.844252171783359,3.80617021365557,0.147517288355157,0.813226566199213,0.94831236817874,0.586184870100114,0.1605426183698,-0.0977937034079805,5.23569175087032,4223024.44274188,2.96322346606757,0.593385108295363,13.5064599158824,0.0254828474068782,-4.03153424203862,0.106534929980664,0.831834174088435,0.412944034958491,0.274948307066225,0.110948324503028,0.111027344691567,0.0586254443305079,0.338161087548314,0.202111706530326,0.386193412685348,2.01097047704264,0.985306954884343,1.86376551522022
"242",166,13,0,0.191105509322372,37,0.43438347972588,0.311452101990581,77883.8195152639,0.00177797922126018,0.891404171186849,235066.649216723,0.31173878684087,1.48970174649381,-4.5105568628991,-11.6078234952409,0.982015668734093,1.76280796897947,0.113991907476098,0.868115701377392,0.856922399220639,1.08784752646927,0.164028877732344,-0.0704645903554047,7.13364367722534,2260052.95217852,2.94504589062883,0.420575119256973,12.2348862968036,0.0198533649018112,-2.95910179246217,0.248700400471024,0.68761372628971,0.545913449442014,0.475563467887696,0.125900203980738,0.0927485581611982,0.109699937931611,0.320605343001644,0.159609422368405,0.317840076655615,1.78147784402546,1.16948778505545,1.97561240652907
"243",167,2,0,0.207066217518309,37,0.199925071689727,0.53189186762087,78969.5109058812,0.00469413930930197,1.17318345598679,208135.830018972,0.350560236612946,1.08355495402473,-3.53358973675407,-10.3888806193694,0.92325020714954,1.97371160992188,0.122374661934329,0.91917552883632,0.723343264418072,1.12067082142923,0.311845433245471,-0.135272324923775,4.27830892355996,2679061.55215111,2.19233657079516,0.262734309990425,14.59775029429,0.0486442293618262,-4.1110083654616,0.719684793403535,0.825124414460733,0.562922703328077,0.266574616130674,0.124233021373162,0.140289607004146,0.0787460372680798,0.395868894885067,0.195357708737865,0.359230797556974,0.996709396571072,2.30880692930676,1.98290745941685
"244",167,14,0,0.207066217518309,37,0.199925071689727,0.53189186762087,78969.5109058812,0.00469413930930197,1.17318345598679,208135.830018972,0.350560236612946,1.08355495402473,-3.53358973675407,-10.3888806193694,0.92325020714954,1.97371160992188,0.122374661934329,0.91917552883632,0.723343264418072,1.12067082142923,0.311845433245471,-0.135272324923775,4.27830892355996,2679061.55215111,2.19233657079516,0.262734309990425,14.59775029429,0.0486442293618262,-4.1110083654616,0.719684793403535,0.825124414460733,0.562922703328077,0.266574616130674,0.124233021373162,0.140289607004146,0.0787460372680798,0.395868894885067,0.195357708737865,0.359230797556974,0.996709396571072,2.30880692930676,1.98290745941685
"245",168,13,1,0.525047913468664,37,0.112065100678786,0.0906766471860465,60895.5306450953,0.00316894053564174,0.649665827817516,163135.096900764,0.317453348517593,1.07096726909396,-5.00926707095932,-7.64104464680888,0.828899249044014,2.8523465974757,0.13420854655921,0.965982130999793,0.669777548192651,1.36633751668152,0.143658440375875,-0.0596484531741589,6.42456805537222,2431996.00909604,1.95715171437711,0.310118637061212,7.64720415170305,0.0284558263807946,-5.17560348413885,0.723298491492507,0.907145853368565,0.740564889056841,0.719992629633052,0.0645044032922015,0.0718911117003299,0.0634402195911389,0.354325070229894,0.205019394795236,0.355310608604853,1.70943319718034,1.40092952157888,1.37968124714497
"246",169,49,0,0.168054964333467,37,0.365005259829845,0.587577073147986,89931.4294665528,0.00585642663984792,0.767810715553118,211878.526518959,0.362967766414658,0.529126769006252,-4.73453872180078,-9.82220392609946,0.777749297833885,3.0427840616391,0.156775609492324,0.806886282006395,0.659946757956059,0.943113649830921,0.289472751442227,-0.134138266157126,3.98306638249778,4111701.05290599,2.87092209601076,0.404133444616571,7.51775141124381,0.0313781557483211,-2.2227415926056,0.703688316418743,0.500452532944037,0.0724208896409255,0.0889547401561867,0.060107596782851,0.0749116148771718,0.138176243472961,0.315837401027005,0.201046328328172,0.377564442832279,0.866195344625379,1.78126116187189,2.38026319729774
"247",170,1,0,0.138303456086136,37,0.24604853126232,0.874253269101027,40220.3687382571,0.000613705048353877,0.42008202371269,239569.893876402,0.359993103083689,0.693490576631157,-2.88836633351166,-6.97313804293051,0.907805448411498,3.97813828143175,0.19096399276075,0.861888630488305,0.796193743475596,0.686321589460131,0.139344605682127,-0.1033761119931,2.90398879690911,3754633.36368324,1.18906799443299,0.51291499684751,12.122721105942,0.0400427752611771,-4.79679540744051,0.862787372246641,0.664725074727321,0.77226994315628,0.303939202751499,0.120737699662684,0.118492757135886,0.130629085593624,0.37993030278667,0.196365666961094,0.319283908794029,0.525849647196778,1.26572836873471,1.6296647772681
"248",171,13,1,0.47067398454087,37,0.161782553996115,0.414604770658771,82058.5305499262,0.00451355850070249,1.11199839019077,66379.421250395,0.327378304466401,0.580870450799121,-5.04702738701832,-4.34539797855541,0.87802869901876,1.67803803123767,0.143964287221432,0.846232970346231,0.984238565815031,1.30670453655883,0.292758699891274,-0.0641453828435624,6.22446589343017,2938320.6927334,1.13534579581348,0.226519706201274,10.0217641545227,0.0186642056660106,-4.15490719930269,0.889221577588026,0.219605216055643,0.267292430558009,0.450008928102907,0.0964223071271554,0.0518131617228501,0.10681642990571,0.405957998082158,0.205858639761602,0.329989895875705,2.02429764904664,1.29236884519586,2.0729677456446
"249",172,7,0,0.11804064640729,37,0.241857139242929,0.452699665734544,54860.1187523745,0.00204233956022887,0.377842948499485,169260.519932941,0.325055979437457,0.56858375868178,-3.74677873281762,-5.03568963231519,0.994921355661354,3.11769312891061,0.116915256649838,0.890654080260661,0.535965410958161,0.913276890097186,0.197346002399863,-0.108729429471423,5.35812816852704,3237960.78550746,2.97708378411364,0.560678329242393,5.81668582205893,0.039143503738024,-4.84122960019391,0.0792722231188905,0.923533948860131,0.700794007785153,0.825800211934838,0.128910868783714,0.129075791213429,0.122973458343768,0.314296478243859,0.163900113458832,0.295786585736368,2.19200059926542,2.24452521147002,1.23034144911278
"250",173,13,1,0.28858941080093,37,0.149893629120973,0.427323918524198,62792.8918895195,0.00290712532880483,1.47659779722337,100822.53485218,0.371973660760123,0.587584556080401,-4.60589672679082,-6.84093069829047,0.78645877418248,4.29322431031382,0.146011804175563,0.954382235087571,0.738066415864741,0.747346973730018,0.249124531688576,-0.127353601083858,6.61407124454854,3290323.90811015,2.88035497695673,0.548718435508665,10.1448089655605,0.0210003409886655,-3.51743817669339,0.218307272081939,0.654236503052525,0.90167726767133,0.818704566982342,0.0809336391894613,0.0777265434608562,0.131609008496511,0.330008801172231,0.214000002031506,0.327261523474869,2.32502678580561,2.01473781904397,0.766446603017265
"251",174,31,0,0.094256354180023,37,0.12590633850793,0.610547722881893,95861.0337965074,0.00477031880808994,0.78603974687506,179713.086266766,0.361348892076494,0.862005502919201,-5.75133843434975,-6.45843179854564,0.884944898522343,4.45599494301947,0.105855144394794,0.701296703838278,0.915614684097818,0.62167981031118,0.336058922738594,-0.0750825855202274,5.94796509193839,3063725.57904222,2.68621932555456,0.381571257303935,6.81515496526845,0.0229455518184696,-3.23680824525189,0.391372463122266,0.850808662547497,0.745078164251754,0.788449077074183,0.104674369715038,0.0973122513518901,0.0931236248537898,0.321693355615152,0.218765495401894,0.330770395516162,0.515438186090416,2.09684934146903,2.06870040329418
"252",175,2,0,0.222417111470631,37,0.352994281678499,0.363653549726587,44235.7119927765,0.00162428966836073,0.688132403646945,248022.71433244,0.267658206217311,0.758950039740885,-3.21900917033665,-11.4224386667833,0.976316871935269,2.72898924459005,0.145068195982953,0.751287209274014,0.769570573119563,0.905112547163153,0.214131012056314,-0.145266807923443,4.67946695193532,3169489.7930359,2.05313664400019,0.33432950257929,11.6276995864813,0.036970327909609,-3.12621723060031,0.570662940480968,0.224890149446437,0.0246311640692875,0.971303897822509,0.0895930794206215,0.135388815550366,0.14706303222815,0.294595836385037,0.1846761227393,0.324159366521752,2.04455103120453,2.3855086650295,1.78562013131473
"253",175,8,0,0.222417111470631,37,0.352994281678499,0.363653549726587,44235.7119927765,0.00162428966836073,0.688132403646945,248022.71433244,0.267658206217311,0.758950039740885,-3.21900917033665,-11.4224386667833,0.976316871935269,2.72898924459005,0.145068195982953,0.751287209274014,0.769570573119563,0.905112547163153,0.214131012056314,-0.145266807923443,4.67946695193532,3169489.7930359,2.05313664400019,0.33432950257929,11.6276995864813,0.036970327909609,-3.12621723060031,0.570662940480968,0.224890149446437,0.0246311640692875,0.971303897822509,0.0895930794206215,0.135388815550366,0.14706303222815,0.294595836385037,0.1846761227393,0.324159366521752,2.04455103120453,2.3855086650295,1.78562013131473
"254",175,14,0,0.222417111470631,37,0.352994281678499,0.363653549726587,44235.7119927765,0.00162428966836073,0.688132403646945,248022.71433244,0.267658206217311,0.758950039740885,-3.21900917033665,-11.4224386667833,0.976316871935269,2.72898924459005,0.145068195982953,0.751287209274014,0.769570573119563,0.905112547163153,0.214131012056314,-0.145266807923443,4.67946695193532,3169489.7930359,2.05313664400019,0.33432950257929,11.6276995864813,0.036970327909609,-3.12621723060031,0.570662940480968,0.224890149446437,0.0246311640692875,0.971303897822509,0.0895930794206215,0.135388815550366,0.14706303222815,0.294595836385037,0.1846761227393,0.324159366521752,2.04455103120453,2.3855086650295,1.78562013131473
"255",176,7,0,0.0986939238301303,37,0.0860150307309426,0.925820630999515,53767.3225036997,0.0031808575998852,0.945058565124986,202559.616912842,0.365363231597439,1.27160696264938,-4.09644966696389,-5.3561263457872,0.736019335644552,2.47384869548259,0.192515878699953,0.955110777683672,0.746738785806811,1.2591383121931,0.224663045967172,-0.120672497307765,3.05397609883221,4188225.04354874,1.03218384955078,0.462061127400026,12.1612118816702,0.0218978147197437,-2.44530381961726,0.128337204692303,0.13916733127553,0.840537564768456,0.190870257839561,0.0992484439683612,0.121468888820382,0.0855604477064917,0.296418982776796,0.212661834278988,0.336332538682409,0.684672577705502,1.14796655074448,0.705458113014733
"256",177,19,0,0.0895806818460898,37,0.298161865074498,0.62345918692532,94498.2270395558,0.00254167025180999,1.39907804215082,213921.085827324,0.275929506062384,1.35210617137724,-2.48400693309959,-7.92975343971513,0.740873824716778,3.52281871857704,0.151162314587506,0.759454846921377,0.781149767105817,1.22850495861145,0.29724464289844,-0.146411361402366,5.98837254795944,1932428.14898025,1.44031845490448,0.368343376443721,14.2957646504627,0.0277605314350998,-3.20238532802556,0.849522018124361,0.761719222773099,0.288127997735282,0.907293592067435,0.110497559781885,0.0769821355305612,0.146405525158392,0.422661496659421,0.17309180022715,0.381392124134838,1.21947869647751,2.44750086019323,1.3272871063525
"257",178,8,0,0.224952378692265,37,0.168161677225842,0.884799205635209,36450.3681554925,0.00382494447330711,1.5022330764255,232657.044209326,0.339042116422206,1.3017868327396,-2.01904726119712,-4.82873370104469,0.712915662241401,2.90229660937563,0.160678894573939,0.967457752680406,0.690941849347437,0.798505376969697,0.217838775035052,-0.0902379198501585,6.45788132697344,3158935.72447705,2.9200523041212,0.482594001441728,9.02988175370265,0.0170077866615029,-5.80888509733137,0.780776027480385,0.871317990028765,0.183640318928519,0.297856967268744,0.0985454866976943,0.0566272994128522,0.0983553813281469,0.314653127448127,0.161438517798873,0.2937309487466,1.41200024536713,1.00115862193955,1.27214877641056
"258",179,8,0,0.176904236045703,37,0.290908941567449,0.326008013124811,95941.8643332901,0.00542619006687077,1.31997495922551,230196.951033861,0.268756882337038,1.06391371199163,-2.03679560610093,-10.0463960941695,0.95437173657713,3.91753650318249,0.12627134168183,0.935865441424306,0.734333852764685,0.552376143070869,0.265193251686287,-0.130476102942135,5.81205802679178,3449768.12452893,2.35171854474349,0.356193842454813,14.9259482616093,0.0455041468619214,-3.64069640438072,0.660941553541459,0.37250352999079,0.933822229212383,0.862390502203489,0.132781366253621,0.0826695855574217,0.0898358200329822,0.354952816313168,0.158524786736729,0.359977283948055,1.57972237858139,1.99221405338651,1.39276576215235
"259",180,1,0,0.0876565651429711,37,0.272644503918476,0.697260103527224,45751.4212949318,0.00367445439085364,0.467741988559952,82312.2770146801,0.308401873635594,0.598373481680173,-5.37238414661959,-11.1186944071762,0.964408933896804,2.65152144598542,0.150311147076078,0.981256556360633,0.869415785627207,1.29129858518951,0.340150153379946,-0.11703467901377,3.84658866665559,3490359.15546818,1.37590757467784,0.521681607110426,5.91704326258041,0.0225649273978003,-5.22712890323717,0.102523071749567,0.450907537054736,0.967697554713814,0.646102487227181,0.0696759416197892,0.0618815417062724,0.112339489302016,0.36179586717101,0.165021923768363,0.372931498416606,2.02013521429723,1.81477548963147,0.590694822434441
"260",181,13,1,0.351514540828488,37,0.478395706396278,0.71098478261265,83058.4624301409,0.00122927410753677,1.39258128987974,164713.121261096,0.306569088286633,0.648049383750185,-3.99245206995402,-7.55334863386117,0.893098276990582,3.4414764762274,0.198206593719311,0.871276934653637,0.981776843814296,1.35075349353836,0.181099568781501,-0.105516269950662,5.60315149095841,2650160.28109356,2.83538421428064,0.276330356996972,11.0458811742137,0.0373987586808701,-2.84445206094068,0.199756043030194,0.0455802255461458,0.128793659224175,0.655700884551043,0.0906444234102964,0.12522273043124,0.0646218271035468,0.324972984377824,0.203226963037014,0.364344262813195,2.03609797949212,0.631740613015438,2.24367153917605
"261",182,2,0,0.120530692965442,37,0.225059890465423,0.493323210137896,28830.0662930124,0.00312475996973924,0.601839554806007,299489.676236133,0.282230978598527,1.30585775323561,-5.96147684467956,-4.40755680616014,0.897214695325354,2.16444942983449,0.168651122298907,0.771533553955727,0.937561819486436,0.675491073895246,0.363963382973161,-0.0839035403731978,5.18632930754684,4109299.7142789,2.26258662108798,0.477751669551246,12.7418116168235,0.0382214855315397,-4.65869009601884,0.161258869861602,0.107750529313926,0.51822963620536,0.240467210577335,0.0678631593130995,0.0696450953331078,0.0911981037184596,0.336465717168467,0.191183966305805,0.320860443154047,2.49797000097621,0.758354981721111,1.73424007461328
