Link,Affiliations
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956546408&partnerID=40&md5=4e48d70d22d0feb6177e5314dafdea60","E.ON U.S. LLC, Louisville, KY, United States; Department of Industrial and Manufacturing Systems Engineering, Iowa State University, 3012 Black Engineering, Ames, IA 50011, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954951922&partnerID=40&md5=f20d9ac5aabbe0888da6a18a8ecd9b41","AgroParisTech, ENGREF, UMR 1092, Laboratoire d'Etude des Ressources Forêt-Bois (LERFoB), 14 rue Girardet, 54000 Nancy, France; INRA, Centre de Nancy, UMR 1092, Laboratoire d'Etude des Ressources Forêt-Bois (LERFoB), 54280 Champenoux, France; Inventaire Forestier National (IFN), Direction Technique, Château des Barres, 45290 Nogent-sur-Vernisson, France"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953476309&partnerID=40&md5=1a5ba85d94212e01cfbb6bb7a4131353","Department of Neuroinflammation, National Hospital for Neurology and Neurosurgery, the Institute of Neurology, Queen Square, London, United Kingdom; Medical Statistics Unit, London School of Hygiene and Tropical Medicine, Keppel Street, London, United Kingdom; Department of Neurology, Royal Free Hospital, Pond Street, London, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950594372&partnerID=40&md5=7f052fb6569286ef29337e693f14fb0d","Department of Geography, King's College London, Strand, London, WC2R 2LS, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950690162&partnerID=40&md5=77a81fd3682321558cd1c6774290d7b8","Center for Development Research, University of Bonn, ZEF-Bonn, Walter-Flex-Str.3, D-53113 Bonn, Germany; Natural and Social Science Interface (NSSI), Institute for Environmental Decisions (IED), Swiss Federal Institute of Technology Zurich, CH-8092 Zurich, Switzerland; Department of Geography, Seoul National University, Shilim-Dong, Kwanak - GU, Seoul, South Korea"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949873882&partnerID=40&md5=02c6edfa8d2d5b511b50ea8d1320b219","Faculty of Mechanical Engineering, Technion-Israel Institute of Technology, Haifa, 32000, Israel; Department of Computer Science, University of Bristol, Bristol, BS8 1UB, United Kingdom; Program in Applied and Computational Mathematics, Department of Mechanical and Aerospace Engineering, Princeton University, Princeton, NJ 08544, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950357192&partnerID=40&md5=d040772a72967a0b47e90e6a15af8bf7",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355125697&partnerID=40&md5=d66506525cef01b182e418e2e051d96e","University of Tennessee, Min H. Kao Department of Electrical, Engineering and Computer Science, Knoxville, TN, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249177511&partnerID=40&md5=181e2d99e8209812410197bdc4569c0e","Department of Industrial Engineering, College of Engineering, University of Tehran, Tehran, Iran"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249103506&partnerID=40&md5=e98ea8c1ccb42ceb96b8742bda566e9c","Department of Economics, University of Surrey, Guildford, GU2 7SX, United Kingdom; Department of Economics, Finance and International Business, London Metropolitan University, EC2M 6SQ, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949267653&partnerID=40&md5=7a36dc4dd363d431233d846bd877a3ab","University of Osnabrück, Institute of Environmental Systems Research (USF), 49069 Osnabrück, Germany; Public Administration and Policy Group (PAP), Wageningen University, Hollandseweg 1, 6706 KN Wageningen, Netherlands; University of Osnabrück, Institute of Environmental Systems Research (USF), 49069 Osnabrück, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349093369&partnerID=40&md5=11791cd5f07b61c6bec641c0cd247e16","Dept. of Civil and Environmental Engineering, UC Davis, 1 Shields Avenue, Davis, CA 95616, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885494892&partnerID=40&md5=b451df4e46acfe35f0796b3227adfa74","Auburn University, College of Engineering, 3116 Shelby Center, Auburn, AL 36849, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888289822&partnerID=40&md5=0c905d1c2102048b20cc9db159495009","Dana-Farber Cancer Institute, Children's Hospital, Harvard Medical School, United States; Harvard Medical School, United States; Children's Hospital Boston, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549103383&partnerID=40&md5=20651e9c4895dae5cbe303b078297cb3","RAND's, United States; BAE Systems Advanced Information Technologies, United States; Carnegie Mellon University, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905657026&partnerID=40&md5=8dd7ce4f031805deacedd741d13ac6ca","MITRE Corporation, United States; Indiana University, Indianapolis, United States; RTI International, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149099073&partnerID=40&md5=113648699b02bbb73e89635feb54084f","RAND, 1776 Main St., Santa Monica, CA, 90407, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849114261&partnerID=40&md5=e4361ec890570edbc89753e9be83e276","711 HPW AFRL WPAFB, Dayton, OH, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955696502&partnerID=40&md5=44b83bf08105cd5b324d8c65cd132300","National Technical University, Greece; Decision Support Systems (DSS) Laboratory, National Technical University, Greece; Department of Electrical and Computer Engineering, National Technical University of Athens (NTUA), Energy Policy Unit, Greece"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953601592&partnerID=40&md5=f8b25ce316e2f469dfe2e4f0c92538b2","7, rue de l'Université, F-67000 Strasbourg, France"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749271055&partnerID=40&md5=3e279f8777fcf5c7acc26c3bb63ba97f","Stanford University, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449858780&partnerID=40&md5=27e6b2c9d6793d431257be2f21bc7612",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349956418&partnerID=40&md5=2920d57f26f7d47e3f1c79a38fcbe026","SPE, Acorn International"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449931818&partnerID=40&md5=4cfde941feddceaaef16a7b16f4e4be4","Carnegie Mellon University, Pittsburgh, PA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349631880&partnerID=40&md5=6bfe45780efffe47f405295b1bfa1902","School of Aeronautics and Astronautics, Purdue University, West Lafayette, IN, United States; Faculty of Technology Policy and Management, Delft University of Technology, Delft, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349204503&partnerID=40&md5=fadad4c4b2c6cb6acb98d641fa6c3b3c","Department of Mechanical Engineering, Technological Educational Institute of Piraeus, Athens, Greece; Kingston University, London, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349729861&partnerID=40&md5=1107de78ea2b53827592719f7b5e82c9","Center for Longer Range Global Policy, Future Human Condition, United States; Center for Advanced BioEnergy Research, University of Illinois, United States; 'Transdisciplinary Concepts and Methods' of PIK-Potsdam, Institute for Climate Impact Research, Copenhagen, Denmark; European Academy, Bad Neuenahr-Ahrweiler, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349218863&partnerID=40&md5=7f26f2059ac0d873dbc4fa08ceb70356","Faculty of Mechanical Engineering, Technion, Israel Institute of Technology, Haifa, 32000, Israel; The Methodist Hospital Research Institute, Houston, TX, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249114454&partnerID=40&md5=20ac427e768505c0751669cfb8082db5","School of Information System and Management, National University of Defense Technology, Changsha 410073, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449152039&partnerID=40&md5=76c5b816b2971c2cc6b9d6a7fc6c7f6b","Department of Information Systems and Operations, Vienna University of Economics and Business Administration, Vienna, Austria; Department of Statistics, Friedrich Schiller University Jena, Jena, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890618828&partnerID=40&md5=0e4e485f647f07ecf1aea1ca42bd5433","Department of Computing, Imperial College of Science, Technology and Medicine, 180 Queen's Gate, London SW7 2BZ, United Kingdom; Imperial College and Asian Development Bank, 6 ADB Avenue, Mandaluyong City 0401 MM PO Box 789, 0980 Manila, Philippines"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993708274&partnerID=40&md5=50704514287efcf7d147fb26b50c9f92","U.S. Air Force Research Laboratory, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905592116&partnerID=40&md5=a20ea784ac0ead2f56c17a9db0a62449","MITRE Corporation, Bedford, MA, United States; Pennsylvania State University, State College, PA, United States; Indiana University, Indianapolis, IN, United States; MITRE Corporation, McLean, VA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149231456&partnerID=40&md5=19b6a900d6efb87433a5458bda924e7e","Department of Mathematical Sciences, CARISMA, Brunel University, Uxbridge, Middlesex UB8 3PH, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-59149091411&partnerID=40&md5=0c9d62ae95ba5c940ba71fc090acc38f","Faculty of Civil Engineering, University of Tabriz, 51664 Tabriz, Iran; Systems and Industrial Engineering Department, University of Arizona, Tucson, AZ 85721-0020, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54049101718&partnerID=40&md5=48f2f568a177fcdf7c55168baf235df4","Industrial Engineering Department, Galatasaray University, Ciragan Caddesi No. 36, Ortakoy, Istanbul 80840, Turkey; HAVELSAN, Mustafa Kemal Mahallesi, Ankara 06520, Turkey"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349141790&partnerID=40&md5=8d36b4221781d3d8633383041c99f62d","UQ Social Research Center, University of Queensland, Brisbane, QLD 4072, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049129060&partnerID=40&md5=2542d657c8dad77db3b7a6cd0c1c5fa9","Faculty of Sciences, Engineering and Health, Central Queensland University, Rockhampton, Australia; Gippsland School of Information Technology, Monash University, Churchill, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149129963&partnerID=40&md5=ed39a356de4753a6c4326106bb6d61b5","Department of Civil, Environmental and Geomatic Engineering, University College London, Gower St., London WC1E 6BT, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861482420&partnerID=40&md5=aef9cff5c552898131306be60d475433","Engineering Design Centre, University of Cambridge, Department of Engineering, Trumpington Street, Cambridge, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149117935&partnerID=40&md5=47ffb122491ed23dd7cf713763fa50e6","Metron Inc., Reston, VA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349084124&partnerID=40&md5=9a674aec0d013466dc9e95ce7722700c","University of Queensland, Centre for Applied Environmental Decision Analysis, School of Integrative Biology, St Lucia, QLD 4072, Australia; Australian Centre of Excellence for Risk Analysis, School of Botany, University of Melbourne, Parkville, VIC 3010, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149138808&partnerID=40&md5=a5c94d946e0d8eb12a5bccc1fd198f2c","Centro Federal de Educação Tecnológica do Ceará, Gerência de Física, Fortaleza, CE, Brazil; Universidade Federal do Ceará, Instituto UFC Virtual, Fortaleza, CE, Brazil"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60749084411&partnerID=40&md5=46651bbcb92e9147e052b2de514a1b69","Department of Industrial Engineering and Management Systems, 4000 Central Florida Blvd., Orlando, FL 32816, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952396873&partnerID=40&md5=f04514f24f5f6705841b14f80d01fbb1","Delft University of Technology, Sections: Transport Policy Logistics and Policy Analysis, Jaffalaan 5, 2628BX Delft, Netherlands; Delft University of Technology, Policy Analysis Department, Netherlands; Delft University of Technology, Department Transport Policy and Logistics, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858308718&partnerID=40&md5=ce991ec6d56983e64f2c0a3077e70349","Catchment Science Centre, Kroto Research Institute, University of Sheffield, Broad Lane, Sheffield S3 7HQ, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049108588&partnerID=40&md5=d14f29e1889bb4d06000a383d04055ee","University of Texas at El Paso, Department of Mathematical Sciences, Bell Hall 124, 500 West University Avenue, El Paso, TX 79902, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849095132&partnerID=40&md5=e7f5b4e45457270ddcbb90d7e85bcad5","Lancaster Environment Centre, Lancaster University, Lancaster, United Kingdom; Geocentrum, Uppsala University, Uppsala, Sweden"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55349085476&partnerID=40&md5=60e0650dbda56e89b298dedc75659c4b","Sandia National Laboratories, P.O. Box 5800, Albuquerque, NM 87185-1318, United States; Department of Electrical Engineering and Computer Science, University of Tennessee, 203 Claxton Complex, Knoxville, TN 37996-3450, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249098476&partnerID=40&md5=d854f8f571f3ef9c58d4c9253ec40a13","Department of Arctic Environment, National Environmental Research Institute, University of Aarhus, Frederikborgvej 399, Roskilde, Denmark; International Rice Research Institute, Los Baños, Laguna, Philippines; Department of Marine and Coastal Environment, Geoscience, Canberra, ACT, Australia; University of Kansas, Natural History Museum, Biodiversity Research Center, Lawrence, KS, United States; Department of Ecology and Evolution, Stony Brook University, NY 11794, United States; Department of Ecology and Evolution, University of Lausanne, Lausanne, Switzerland; School of Botany, University of Melbourne, Parkville, VIC 3010, Australia; Princeton University, Princeton, NJ, United States; Department of Environmental and Climate Change, Armidale, NSW, Australia; University of Alaska, Fairbanks, AK, United States; NIWA, Hamilton, New Zealand; Swiss Centre for Faunal Cartography (CSCF), Neuchâtel, Switzerland; Universidade de São Paulo, Brazil; University of Missouri, St. Louis, MO, United States; University of California, Berkeley, CA, United States; Centro de Investigación en Matematicas (CIMAT), Mexico; University of Kansas, Lawrence, KS, United States; Landcare Research, Hamilton, New Zealand; AT and T Labs.-Research, Florham Park, NJ, United States; McGill University, QC, Canada; Centro de Referência Em Informacão Ambiental, Brazil; James Cook University, QLD, Australia; Swiss Federal Research Institute WSL, Birmensdorf, Switzerland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48649092005&partnerID=40&md5=754068b0d054a61fef28ba7c026b75dd","School of Civil Engineering and Geosciences, Newcastle University, Newcastle upon Tyne NE1 7RU, United Kingdom; Institute for Research on Environment and Sustainability, Newcastle upon Tyne NE1 7RU, United Kingdom; Department of Agricultural Engineering, University of Peradeniya, Peradeniya, Sri Lanka"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349179867&partnerID=40&md5=91a6244af9d3b23467222998c23ac9d5","Systems Realization Laboratory, George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30308, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42449139639&partnerID=40&md5=e72c3cb1dd1900437fefc45e8206325d","Department of Industrial Engineering, University of Houston, Houston, TX, United States; Department of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Department of Industrial and Systems Engineering, Georgia Institute of Technology, Atlanta, GA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249124624&partnerID=40&md5=bed852107b8b90f5296b3b6e238770e4","SPRU - Science and Technology Policy Research, University of Sussex, Sussex, United Kingdom; SPRU (Science and Technology Policy Research), University of Sussex, Freeman Centre, Falmer, Brighton, East Sussex BN1 9QE, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849088066&partnerID=40&md5=c49a401f10271b92cf16fd1237856b14","School of Geography, Geology and Environmental Science, The University of Auckland, Auckland, New Zealand; Department of Geography, King's College, London, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549088103&partnerID=40&md5=bf64683b623554ad8848829074521180","Faculty of Civil Engineering, University of Tabriz, Tabriz 51664, Iran; Systems and Industrial Engineering Department, University of Arizona, Tucson, AZ 85721-0020, United States; Civil Engineering Department, Sharif University of Technology, Tehran 11365-9313, Iran"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889765103&partnerID=40&md5=8e278af4bf98f1f43dcd353c366e8829",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893522915&partnerID=40&md5=1eb2f145378f2c56b1d487827f159253","Faculty of Technology, Policy and Management, Delft University of Technology, Jaffalaan 5, 2628 BX Delft, Delft, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36349026995&partnerID=40&md5=5c2618df98caac5844962f7d2bd11a3a","University of New Mexico, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47349115736&partnerID=40&md5=588d906e44858873afe1ba2edc9ee01c","Faculty of Technology, Policy, and Management, Delft University of Technology, Delft, Netherlands; Department of Science, Technology, and Society, Utrecht University, Utrecht, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349131760&partnerID=40&md5=63a16c0fb33b2b379065b33ad50bc951","Department of Electrical Engineering, Sharif University of Technology, Tehran, Iran; Department of Electrical Engineering, University of Tehran, Tehran, Iran; Moshanir Power Engineering Consultants, Tehran, Iran"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749120613&partnerID=40&md5=b6742fdebef95374460d73920b3dc2ef","Charles River Analytics, 625 Mount Auburn Street, Cambridge, MA 02138, United States; DCS Corporation, 1330 Braddock Place, Alexandria, VA 22314, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849131118&partnerID=40&md5=1ea7f079406b1b359f3737b9e1ce292e","UFZ-Centre for Environmental Research, Leipzig, Germany; Institute of Hydraulic Engineering, University of Stuttgart, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349122631&partnerID=40&md5=584534473c164698f6743e68ae3b8188","School of Computer Science, Harbin Institute of Technology, Harbin, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249103464&partnerID=40&md5=d5d85560400ad0cad8df63e91430798d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867795378&partnerID=40&md5=31186826bf8f8d7562f98a81c121640e","Dept. of Systems Engineering, United States Military Academy, United States; US Army Central Command Camp., Arifjan, Kuwait; US Army Engineer Research and Development Center, 3909 Halls Ferry Road, Vicksburg, MS 39180, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56849104175&partnerID=40&md5=4eee66c91b623f45004c08716f77e666","ATOS ORIGIN SAE"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749012090&partnerID=40&md5=694e12258aa7cb9db1afebe7cb106631",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35548973441&partnerID=40&md5=72c1af23378a3b27c63f437f78f99e52","Department of Mechanical Engineering, University of Connecticut, Storrs, CT 06269, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548356969&partnerID=40&md5=dadd3cc04690696a8bda5c3e5f9aab52","Regional Neonatal Surgical Unit, Central Manchester and Manchester Children's University Hospitals NHS Trust, Manchester, United Kingdom; Regional Neonatal Surgical Unit, Saint Mary's Hospital, Hathersage Road, Manchester, M13 0JH, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448997206&partnerID=40&md5=6ccd083990b00b7fa2e19dc7a3d1e682","RAND Corporation, 1776 Main St., Santa Monica, CA 90407, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248571358&partnerID=40&md5=c1c1cf3b26533c3f0b64491254dbb87e","Department of Computing, Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong, Hong Kong"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247172058&partnerID=40&md5=23c08cf5573c91464c8561761078ecc4","Department of Earth and Atmospheric Sciences, Department of Mathematics, Purdue University, 550 Stadium Mall Drive, W. Lafayette, IN 47907, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248674011&partnerID=40&md5=f7c8788db6eff00988ff153258d94e23","School of Information System and Management, National University of Defense Technology, Changsha 410073, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846838684&partnerID=40&md5=1df6e3e91c165d86dafecc1aba9029ed","RAND, 1776 Main Street, Santa Monica, CA 90407, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750470047&partnerID=40&md5=226eac3a68d75219c2d778cdc0eb8aa2","System Technology Division, Korea Institute of Science and Technology, Seoul, 130-650, South Korea; Department of Electrical Engineering, IMSC, University of Southern California, Los Angeles, CA 90089, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845863445&partnerID=40&md5=c7d149dae469bcabd94582e290a844c4","CARISMA, School of Information Systems, Computing and Mathematics, Brunel University, Uxbridge, UB8-3PH, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751530889&partnerID=40&md5=b77d2779aa63e7c17aadae31b1e60e7c","Coastal and Estuarine Research Unit, Department of Geography, University College London, Pearson Building, Gower Street, London, WC1E 6BT, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878806975&partnerID=40&md5=5fd1ab9d48a71ff0d1b8d39b4aa2820e","ManTech - Cognitive Systems Engineering Center (CSEC), Union Trust Building, 501 Grant Street, Pittsburgh, PA 15219, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751331386&partnerID=40&md5=67de8bf162c124f0e938fbbb58bfcf1c","Systems Realization Laboratory, George W Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30308, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750453755&partnerID=40&md5=c41bfe0af67620ce3e4603903349923a","Faculty Technology, Policy and Management, Delft University of Technology, Jaffalaan 5, Delft 2628 BX, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750726083&partnerID=40&md5=0c5ca20f1bdcea5900b3e559a41c3a10","Department of Earth Systems Engineering, Tyndall Centre for Climate Change Research, Newcastle University, United Kingdom; Tyndall Centre for Climate Change Research, Newcastle University, United Kingdom; Newcastle University, United Kingdom; National Institute of Water and Atmospheric Research, New Zealand; Engineering Systems and Management at HR, Wallingford, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747367514&partnerID=40&md5=452a47ddfc96741959ed8d6b85c113ec","RAND Corporation, Pardee RAND Graduate School, 1776 Main St., Santa Monica, CA 90407-2138, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747361015&partnerID=40&md5=c7bb4d8a521272915ed02d1e6a63bbda","Julius Kruttschnitt Mineral Research Centre, The University of Queensland, Brisbane, QLD 4068, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746623003&partnerID=40&md5=6b07fdd90a7d3b9ca2e5edabfd498a11","University of Siegen, Department of Simulation, Institute of Systems Engineering, Siegen, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645811102&partnerID=40&md5=0e9a96e0c4c21dc5dee4d4fd830e76fe","RAND Corporation, 1776 Main Street, Santa Monica, CA 90407, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70749143209&partnerID=40&md5=bf0aeb3aadbb373fbdfe9e1c2109b755","Faculty of Information Technology, Brno University of Technology, Božetěchova 2, 61266 Brno, Czech Republic"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344449858&partnerID=40&md5=1af26a263cea09f945b940b8c78a5e3d","University of Newcastle, Armstrong Building, Newcastle upon Tyne NE1 7RU, United Kingdom; Brunel University, London, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33244457274&partnerID=40&md5=130a2f365b93e690e69e65123faaa002","Ecole Centrale Paris, Laboratoire Génie Industriel, Grande Voie des Vignes, 92295, Châtenay-Malabry, France"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960732287&partnerID=40&md5=be0fed1391dbf613c1683a3da8514d39","School of Engineering Sciences, University of Southampton, Highfield SO17 1BJ, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646553910&partnerID=40&md5=27514b4be47b0a04f4ba77828eddb03b","Nexia Solutions Ltd., United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844522859&partnerID=40&md5=ea16b685b8aaa3e5125a5dc9a861d037","Windber Research Institute, Windber, PA, United States; NeuralWare, Pittsburgh, PA, United States; Walter Reed Army Medical Center, Washington, DC, United States; ITSI Biosciences, Johnstown, PA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944476851&partnerID=40&md5=3f5062e7541f2e1672cab12298405e46","Washington University School of Medicine, St. Louis, MO, United States; Harvard School of Public Health, Boston, MA, United States; Weill Medical College, Cornell University, New York, NY, United States; Department of Neurology, Washington University School of Medicine, C.B. 8111, 660 South Euclid Avenue, St. Louis, MO 63110, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944498390&partnerID=40&md5=51d509a3beac1715f00dcbf66ebba9ee","Department of Civil and Environmental Engineering, Arizona State University, PO Box 875306, Tempe, AZ 85287-5306, United States; School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0355, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044493930&partnerID=40&md5=8cd3767266c3e5f4039df8e7b8f34f65","Biology Department, San Diego State University, 5500 Campanile Drive, San Diego, CA 92182-4614, United States; Faculty of Mechanical Engineering, Technion - Israel Institute of Technology, Haifa 32000, Israel; National Center for Ecological Analysis and Synthesis, University of California, 735 State St., Santa Barbara, CA 93101, United States; Department of Biology, Duke University, Durham, NC 27708, United States; Department of Theoretical Ecology, Lund University, 5-223 62 Lund, Sweden; School of Botany, University of Melbourne, Parkville, Vic. 3010, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644634187&partnerID=40&md5=60d761e9c3e7ab64cec5158fd2bcacc2","Laboratory of Computer and Information Science, Helsinki University of Technology, P.O. Box 5400, FI-02015 HUT, Finland; Medicel Oy, Huopalahdentie 24, FI-00350 Helsinki, Finland; Department of Computer Science, University of Helsinki, P.O. Box 68, FI-00014 Helsinki, Finland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19944410204&partnerID=40&md5=a0342311e83417920002aa268aef5062","Department of Applied Mathematics, The University of Western Ontario, London, Ont. N6A 5B7, Canada; Animal Health and Nutrition, Scottish Agricultural College, Bush Estates, Penicuik EH26 0PH, United Kingdom; Department of Geography, The University of Western Ontario, London, Ont. N6A 5C2, Canada"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044362640&partnerID=40&md5=3cb48d06cade4229c17094d29599c608","RAND Corporation, Santa Monica, CA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344385278&partnerID=40&md5=c609205826845bc033b3207271c223c1","University at Buffalo, Buffalo, NY 14150, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-5444275807&partnerID=40&md5=b4f82dd98e6e1173267c05b98527307e","Institute of Finance, University of Lugano, Dept. of Econ., Univ. of St. Gallen, Switzerland; Institute of Finance, University of Lugano, Switzerland and Zurcher Kantonalbank, Switzerland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645585834&partnerID=40&md5=fbd20d5ae3cf10ef62471274dddbe04f","Biointelligence Laboratory, School of Computer Science and Engineering, Seoul National University, Seoul 151-742, South Korea; Department of Biochemistry and Molecular Biology, Han-Yang University, Ansan, Kyongki-do 425-791, South Korea"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442303268&partnerID=40&md5=bf9d3ac6570189289a55708bd3f04730","University of Abertay Dundee, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-7044285810&partnerID=40&md5=64f6c81446832f0f88150d50509ab09f","Department of Computer Science and Engineering, University of South Carolina, Columbia, SC 29208, United States"
