Title,Link
"Exploratory analysis framework research for weapon system of systems evaluation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248674011&partnerID=40&md5=f7c8788db6eff00988ff153258d94e23"
"A new analytic method for finding policy-relevant scenarios","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846838684&partnerID=40&md5=1df6e3e91c165d86dafecc1aba9029ed"
"Robust speaker identification based on selective use of feature vectors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750470047&partnerID=40&md5=226eac3a68d75219c2d778cdc0eb8aa2"
"Stochastic programming and scenario generation within a simulation framework: An information systems perspective","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845863445&partnerID=40&md5=c7d149dae469bcabd94582e290a844c4"
"Tidal marsh sedimentation and resilience to environmental change: Exploratory modelling of tidal, sea-level and sediment supply forcing in predominantly allochthonous systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751530889&partnerID=40&md5=b77d2779aa63e7c17aadae31b1e60e7c"
"Joint cognitive systems: Considering the user and technology as one system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878806975&partnerID=40&md5=5fd1ab9d48a71ff0d1b8d39b4aa2820e"
"Considering the info-gap approach to robust decisions under severe uncertainty in the context of environmentally benign design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751331386&partnerID=40&md5=67de8bf162c124f0e938fbbb58bfcf1c"
"Long-term forecasting for sustainable development: Air travel demand for 2050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750453755&partnerID=40&md5=c41bfe0af67620ce3e4603903349923a"
"Managing changing risks to infrastructure systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750726083&partnerID=40&md5=0c5ca20f1bdcea5900b3e559a41c3a10"
"A qualitative multiresolution model for counterterrorism","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747367514&partnerID=40&md5=452a47ddfc96741959ed8d6b85c113ec"
"Exploratory modelling of grinding pressure within a compressed particle bed","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747361015&partnerID=40&md5=c7bb4d8a521272915ed02d1e6a63bbda"
"Unravelling the regulatory structure of biochemical networks using stimulus response experiments and large-scale model selection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746623003&partnerID=40&md5=6b07fdd90a7d3b9ca2e5edabfd498a11"
"A general, analytic method for generating robust strategies and narrative scenarios","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645811102&partnerID=40&md5=0e9a96e0c4c21dc5dee4d4fd830e76fe"
"Exploratory modeling with smalldevs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70749143209&partnerID=40&md5=bf0aeb3aadbb373fbdfe9e1c2109b755"
"On constructive technology assessment and limitations on public participation in technology aassessment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344449858&partnerID=40&md5=1af26a263cea09f945b940b8c78a5e3d"
"A plug-and-contract mechanism for a robust assessment of design concepts","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33244457274&partnerID=40&md5=130a2f365b93e690e69e65123faaa002"
"Allowed gain errors for iterative modelling and control design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960732287&partnerID=40&md5=be0fed1391dbf613c1683a3da8514d39"
"Integrated framework for site end point management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646553910&partnerID=40&md5=27514b4be47b0a04f4ba77828eddb03b"
"Can circulating matrix metalloproteinases be predictors of breast cancer? A neural network modeling study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844522859&partnerID=40&md5=ea16b685b8aaa3e5125a5dc9a861d037"
"The neuropsychological and neurological impact of hepatitis C virus co-infection in HIV-infected subjects","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944476851&partnerID=40&md5=3f5062e7541f2e1672cab12298405e46"
"Governors highway safety associations and transportation planning: Exploratory factor analysis and structural equation modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944498390&partnerID=40&md5=51d509a3beac1715f00dcbf66ebba9ee"
"Robust decision-making under severe uncertainty for conservation management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044493930&partnerID=40&md5=8cd3767266c3e5f4039df8e7b8f34f65"
"Exploratory modeling of yeast stress response and its regulation with gCCA and associative clustering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644634187&partnerID=40&md5=60d761e9c3e7ab64cec5158fd2bcacc2"
"Assessing a numerical cellular braided-stream model with a physical model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-19944410204&partnerID=40&md5=a0342311e83417920002aa268aef5062"
"Shaping the future","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044362640&partnerID=40&md5=3cb48d06cade4229c17094d29599c608"
"An approach to robust decision making in multidisciplinary selection problems under uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344385278&partnerID=40&md5=c609205826845bc033b3207271c223c1"
"Robustness and ambiguity aversion in general equilibrium","https://www.scopus.com/inward/record.uri?eid=2-s2.0-5444275807&partnerID=40&md5=b4f82dd98e6e1173267c05b98527307e"
"Version space learning with DNA molecules","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645585834&partnerID=40&md5=fbd20d5ae3cf10ef62471274dddbe04f"
"A multi agent system for power system supervisory control","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442303268&partnerID=40&md5=bf9d3ac6570189289a55708bd3f04730"
"An evaluation of philosophical agent architectures for mission robustness","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7044285810&partnerID=40&md5=64f6c81446832f0f88150d50509ab09f"
"Application of exploratory modelling to active headrest control","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542349291&partnerID=40&md5=e2f597773c49beffef4fc70a8274a0b3"
"A flyweight UML modelling tool for software development in heterogeneous environments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889587125&partnerID=40&md5=c1aea1f6db89949022459acfd4db4453"
"Stability of exploratory multivariate data modeling in longitudinal data.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248645397&partnerID=40&md5=28de56633d5ad8bb32f4e6847cc8b105"
"An exploratory approach to modeling explosive compound persistence and flux using dissolution kinetics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142057059&partnerID=40&md5=1d50e2dcb46e123f6cb4b1b839f9feb3"
"Orthodontic treatment outcome: The relationship between anterior dental relations and anterior inter-arch tooth size discrepancy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642369922&partnerID=40&md5=2659ddd4ede2e32b410ad44b6e395fc7"
"Parallel coordinates for exploratory modelling analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041562479&partnerID=40&md5=79f162e9152c5265d57ab7ea2eed3fc5"
"The relationship between the competitive state anxiety inventory-2 and sport performance: A meta-analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037225336&partnerID=40&md5=87e689594fffe0e290f8dddf988502e9"
"Nonlinear stochastic optimization under uncertainty [Nichtlineare stochastische optimierung unter unsicherheiten]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442334636&partnerID=40&md5=5debce38670e4ee23bc1d5eff749fb7c"
"Parametric versus non-parametric modelling? Statistical evidence based on P-value curves","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142074226&partnerID=40&md5=18b4d09496ae5aada17060c26779909f"
"Exploratory modeling for managing uncertain risk","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944745417&partnerID=40&md5=880847b533bb7ea2403985a2ad804eea"
"Assessment of net change of productive capacity of fish habitats: The role of uncertainty and complexity in decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037226273&partnerID=40&md5=d6e101f830baedfa12c3b2dd78154f5a"
"Making computational social science effective: Epistemology, methodology, and technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036433572&partnerID=40&md5=00bec13e843d7e449c10df48d85309c0"
"Chaos, fractals and self-organization in coastal geomorphology: Simulating dune landscapes in vegetated environments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036836553&partnerID=40&md5=199432b84c96ad2cb992c48e816cefa4"
"Distance-based fuzzy MCDM approach for evaluating flexible manufacturing system alternatives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037056084&partnerID=40&md5=d67edc2e50e4c74d018048a61a65b1ed"
"Competitive safety analysis: Robust decision-making in multi-agent systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242550408&partnerID=40&md5=28dec1a900125ca2d481756da5e6958f"
"A note on robustness in Merton's model of intertemporal consumption and portfolio choice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-5444254846&partnerID=40&md5=d77f5b2086604961dda7ba436d82308a"
"Event detection and characterization during autonomous interplanetary navigation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036493899&partnerID=40&md5=250e9fe2dc69b84567024711912f3265"
"""Methodological implications of complex systems approaches to sociality"": Some further remarks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942528909&partnerID=40&md5=e7f91116546916accc3bce2fc316d667"
"Options in radioactive waste management revisited: A proposed framework for robust decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035703184&partnerID=40&md5=d4231efbe1d23b0e3238d32f14ea93b1"
"A scale to measure the cognitive control form of perceived control: Construction and preliminary assessment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035540726&partnerID=40&md5=0d8a5ea1e9855efe97d912e8f127d772"
"Robust decision-making for engineering design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035294735&partnerID=40&md5=915ab5542642d04c337ac9b7ebf4b97d"
"Towards intelligent deformable models for medical image analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034755701&partnerID=40&md5=e608f4d8f8d725579263c5a6d9c49537"
"Agility in manufacturing systems: An exploratory modeling framework and simulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035210439&partnerID=40&md5=87dede780263a6af4cb65b6d68421452"
"Dimensional analysis for investment selection in industrial robots","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034672918&partnerID=40&md5=c7696908dd8811145bf882cb7b4c7e93"
"Event detection and identification during autonomous interplanetary navigation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894460008&partnerID=40&md5=5773b8264d83427157a00316accf1d7c"
"Fuzzy MCDM procedure for evaluating flexible manufacturing system alternatives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033714923&partnerID=40&md5=b2544c937695d38a6b74a70097a89af5"
"Fuzzy MCDM procedure for evaluating flexible manufacturing system alternatives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951991702&partnerID=40&md5=40f0df93b69596ff80c7d925bdda2f52"
"Mathematical models of tumour and normal tissue response","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032708602&partnerID=40&md5=d9508d22c2a33fd2c37c0cb0cddcb266"
"The eclipsing cataclysmic variable V347 puppis revisited","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038933159&partnerID=40&md5=0542d7c2b6f667915e398e5ef01cb261"
"A general algorithm for obtaining simple structure of core arrays in N -way PCA with application to fluorometric data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038705517&partnerID=40&md5=961b8757030ee0fc2782ce5d8c969491"
"Robust-cognitive methods for processing digital images obtained with remote probing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032606215&partnerID=40&md5=48c5bfde07681ce19d2c52e78636e1ef"
"Competency-based reforms to Australian teaching: The last rites for social democracy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032330584&partnerID=40&md5=07c1ac426d15ef190422fb7c5566a6fb"
"Advances in Database Technology, EDBT 1998 - 6th International Conference on Extending Database Technology, Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890539975&partnerID=40&md5=9668645e5c4a985ef8465b5ee20fc17d"
"Subspace pursuit for exploratory modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947778701&partnerID=40&md5=db2a018f60676848d99a8a021895390d"
"Policy analysis for complex and uncertain systems through computational experiments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031634457&partnerID=40&md5=cf325bd336e85615245c75a46ff4e7c4"
"7th International Conference on Evolutionary Programming, EP 1998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947713406&partnerID=40&md5=ff8723d53c83bc9da0f9a53e9694b8ee"
"Soil survey input in exploratory modeling of sustainable soil management practices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031284234&partnerID=40&md5=edbd7925c49102a2f89b40855303cc15"
"Descriptions of anisotropy and heterogeneity and their effect on ground-water flow and areas of contribution to public supply wells in a karst carbonate aquifer system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-5844224413&partnerID=40&md5=a88863124faac3c536ab63b193e8c9d8"
"Response surface analysis of power consumption of dough sheeting as a function of gap, reduction ratio, water, salt and fat","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030181961&partnerID=40&md5=b05a3df49a2e7f49ddb4942d0734189f"
"Predicting fish habitat use to changes in water flow: Modelling critical minimum flows for atlantic salmon, salmo salar, and brown trout, S. trutta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030454197&partnerID=40&md5=f01c8936905ae6e091d6950cc28a26a2"
"Conceptual robustness in simultaneous engineering: A formulation in continuous spaces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029214497&partnerID=40&md5=6d17c5bf7527d7b58e88f244b6bf106a"
"Concrete pavement modelling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028713776&partnerID=40&md5=69838df732ea365d0b98ad5ef614c190"
"Occupational personality assessment: Theory, structure and psychometrics of the OPQ FMX5-student","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000993966&partnerID=40&md5=0ce4f7ebafcb7e5fe88ff2bdf3d7b850"
"Exploratory modelling of socio-economic impacts of climatic change","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027725739&partnerID=40&md5=6082d633921622a257d7b5ae204db821"
"Simulation modelling as a method to study land qualities and crop productivity related to soil structure differences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027458166&partnerID=40&md5=60d9d96cc0c0e34dfd5648f115a00e48"
"Finding cost-effective applications for expert systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027553134&partnerID=40&md5=e05297c33d5d3efff5037739d2fcff76"
"Knowledge base enrichment via object oriented creativity techniques","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025211570&partnerID=40&md5=dfb254613c10479b4385227c0b7d3c22"
"An exploratory modeling of the decision process of new product selection by supermarket buyers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995205946&partnerID=40&md5=256b528d04a9ecc4d10c90cc4bf4a392"
"Graphical Assessment of Housing Market Models","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023761556&partnerID=40&md5=b86682906091941af92ba45778fd5788"
"Molecular dynamics study of chemical reactivity in liquid sulfur","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001283516&partnerID=40&md5=a05207ead899809a3e1ef5ed9827a8c6"
"Air pollution and depressive symptomatology: Exploratory analyses of intervening psychosocial factors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342501427&partnerID=40&md5=f3fbf0193560ccb53707eda29018a463"
"A conversational program for analytical modelling of action potentials in nerve and muscle","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016819450&partnerID=40&md5=aac3a6b8810cba98fd31c2c318e7ef45"
